#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      284.6   139.7    86.8   157.5   172.3   257.7   302.6   330.2   351.6   380.1   422.2   495.8   685.4  1592.7  4068.4  30128.6    30080  1777972364641  1777972374741
read      287.1   142.5    93.8   152.0   166.4   256.4   305.2   335.8   360.8   393.4   440.4   522.6   737.8  1458.9  3231.4  30074.3    30085  1777972376259  1777972386367
read      280.9   165.1    86.8   146.4   160.3   249.3   300.2   331.3   355.4   387.0   431.0   505.9   705.0  1825.9  6295.1  30163.4    30090  1777972387884  1777972397986
read      288.2   147.0    93.8   152.1   167.4   259.0   307.4   337.5   362.3   394.8   440.0   514.5   713.6  1542.1  4229.2  30097.2    30095  1777972399502  1777972409603
read      280.9   153.4   101.3   150.1   163.9   250.6   297.6   326.6   348.7   379.0   424.1   502.9   727.2  1872.3  4564.4  30150.5    30100  1777972411121  1777972421222
read      305.5   189.5   101.3   158.7   174.4   270.3   317.2   346.1   371.0   402.9   454.8   553.4   875.2  2562.5  5020.1  30171.2    30105  1777972422738  1777972432842
read      288.1   164.7   101.3   155.3   169.5   255.9   300.6   327.9   349.1   379.2   427.0   521.6   806.2  1968.4  4788.2  30176.7    30110  1777972434358  1777972444461
read      298.7   217.5   101.3   154.2   168.0   256.8   306.0   336.3   360.9   393.6   445.3   551.9   959.8  3211.3  6175.2  30132.2    30115  1777972445975  1777972456076
read      281.1   236.5   101.3   151.7   164.5   245.1   290.9   318.0   339.9   369.0   414.4   504.5   797.5  2342.9 12300.2  30147.6    30120  1777972457594  1777972467696
read      296.8   181.1   101.3   157.1   171.8   260.0   306.1   334.6   358.4   392.2   445.5   549.5   888.8  2118.3  5125.7  30150.3    30125  1777972469213  1777972479314
read      283.3   134.0    93.8   155.2   170.8   259.1   304.6   332.4   353.9   381.3   420.0   485.0   646.4  1388.7  4213.4  30118.3    30130  1777972480831  1777972490936
read      283.0   127.5    93.8   156.2   172.4   261.1   305.5   332.2   352.8   379.5   417.3   479.9   622.3  1164.9  3920.1  30009.1    30135  1777972492452  1777972502554
read      289.2   137.9    93.8   162.4   177.8   264.6   308.1   334.8   356.0   384.0   424.1   492.6   667.3  1388.8  4510.3  30111.0    30140  1777972504069  1777972514169
read      319.9   214.9    93.8   163.2   180.5   277.0   326.1   358.7   385.9   422.8   479.5   591.4  1016.4  2813.5  6146.8  30166.6    30145  1777972515690  1777972525800
read      338.4   268.7    93.8   165.8   182.8   279.4   332.1   366.5   395.3   435.7   505.1   671.8  1469.8  3326.5  6070.3  30166.4    30150  1777972527321  1777972537428
read      313.2   222.1   101.3   161.0   177.2   271.3   319.0   350.0   374.8   409.5   462.6   566.5  1023.8  2982.5  5821.4  30089.9    30155  1777972538947  1777972549072
read      284.8   131.0    93.8   159.0   174.8   262.1   305.9   332.7   353.4   379.7   416.6   479.1   641.3  1352.7  3753.7  30233.2    30160  1777972550589  1777972560697
read      300.1   149.4    93.8   165.3   182.4   273.1   317.9   345.4   369.5   400.5   445.5   518.2   694.6  1562.5  4739.7  30134.3    30165  1777972562213  1777972572315
read      289.8   143.1   101.3   164.5   180.4   266.0   308.1   334.2   354.8   382.1   423.0   491.1   655.2  1323.9  4365.5  30075.9    30170  1777972573829  1777972583930
read      295.5   128.8   101.3   166.7   183.2   272.4   317.0   343.8   365.4   392.3   429.3   494.3   667.8  1277.9  3915.2  30221.3    30175  1777972585444  1777972595552
read      289.5   131.0   101.3   163.8   180.0   267.2   310.1   336.1   356.7   383.4   421.6   485.3   631.4  1405.4  4302.8  30191.3    30180  1777972597070  1777972607173
read      284.2   184.5   101.3   162.2   177.2   261.0   302.6   327.7   346.7   373.1   411.3   478.2   639.5  1297.6  3997.3  30216.7    30185  1777972608688  1777972618788
read      298.4   148.7   101.3   164.7   181.4   270.7   315.1   342.6   365.4   395.4   438.8   515.2   730.0  1747.1  4352.5  30167.1    30190  1777972620305  1777972630409
read      282.0   121.4   101.3   163.5   179.0   263.0   304.1   328.7   347.0   370.9   402.7   457.5   587.1  1114.3  3914.1  30223.0    30195  1777972631927  1777972642039
read      273.1   120.4    93.8   160.4   175.2   254.7   293.4   316.3   334.3   356.7   388.6   444.2   568.0  1011.9  4300.1  30194.1    30200  1777972643554  1777972653657
read      272.0   126.8   101.3   157.4   172.6   252.4   291.3   314.6   332.7   355.6   389.8   452.6   579.1  1019.0  4491.4  30197.8    30205  1777972655173  1777972665279
read      264.3   108.4    93.8   156.0   171.0   246.8   284.4   306.6   322.5   343.4   373.1   428.7   548.1   871.3  3229.7  30165.0    30210  1777972666795  1777972676900
read      275.0   114.9    93.8   160.9   175.7   256.5   295.8   319.0   337.4   360.3   393.0   449.6   576.0  1049.3  3827.8  30233.5    30215  1777972678415  1777972688519
read      264.8   113.5    93.8   154.5   168.9   248.9   288.8   311.7   328.4   348.2   374.8   420.2   522.5   935.1  3463.8  30251.0    30220  1777972690033  1777972700137
read      268.7   112.1    93.8   158.3   173.0   251.5   290.8   313.7   331.2   352.5   382.0   430.6   545.0   888.3  4062.1  30252.8    30225  1777972701652  1777972711752
read      272.8   115.6    93.8   158.0   173.2   254.0   293.9   317.8   336.5   359.5   391.4   447.4   570.9  1018.8  3938.4  30207.6    30230  1777972713266  1777972723369
read      278.4   118.8   101.3   159.5   174.4   257.8   297.9   322.3   341.6   366.7   402.6   468.8   611.3  1142.9  3584.1  30325.4    30235  1777972724886  1777972734991
read      282.3   127.3   101.3   162.5   177.7   260.4   300.2   324.2   343.1   368.3   404.2   471.2   634.3  1512.8  4005.6  30188.9    30240  1777972736508  1777972746609
read      262.5   133.8    93.8   150.8   164.3   243.1   284.1   307.7   324.7   345.7   374.2   424.0   547.8  1435.5  4794.4  30166.2    30245  1777972748125  1777972758226
read      271.3   123.6    93.8   158.9   174.0   252.5   291.3   314.1   331.8   354.0   385.8   438.4   570.1  1214.8  4247.8  30345.4    30250  1777972759741  1777972769844
read      275.3   116.4    93.8   161.4   176.3   256.1   294.4   317.3   335.6   358.7   393.0   456.0   587.0  1048.2  3880.8  30327.0    30255  1777972771361  1777972781465
read      272.5   116.0    93.8   158.0   173.4   253.3   292.4   315.6   333.8   356.7   390.8   450.9   583.7  1075.8  3437.9  30227.2    30260  1777972782983  1777972793085
read      268.7   117.0    93.8   156.1   171.2   249.9   288.3   310.9   328.0   349.9   383.4   444.0   576.6   925.8  4223.9  30259.8    30265  1777972794599  1777972804702
read      280.7   138.4    93.8   160.1   174.9   258.0   299.2   324.9   344.8   370.3   404.6   466.9   620.6  1688.2  4723.8  30287.3    30270  1777972806219  1777972816332
read      279.0   129.5    93.8   159.9   175.1   256.9   297.8   321.9   341.5   366.6   402.0   466.9   625.5  1326.3  4108.2  30326.0    30275  1777972817848  1777972827952
read      311.0   199.3   101.3   162.4   178.1   269.6   317.1   347.1   372.5   405.5   458.5   566.4  1034.4  2616.6  4320.6  30297.2    30280  1777972829467  1777972839570
read      277.6   141.8    93.8   160.0   174.2   253.0   293.2   317.0   336.0   360.2   396.3   465.0   674.3  1770.3  4062.7  30324.5    30285  1777972841091  1777972851193
read      277.4   117.1   101.3   160.0   174.8   257.3   297.6   322.0   341.4   365.9   399.3   460.2   603.8  1090.8  3247.8  30395.6    30290  1777972852710  1777972862815
read      291.8   166.8    93.8   161.4   176.3   259.7   302.3   328.7   349.5   377.7   422.0   507.8   843.8  2182.1  4314.7  30330.2    30295  1777972864331  1777972874432
read      291.9   163.0    93.8   156.8   172.9   260.8   305.9   334.4   357.6   389.1   435.1   520.1   781.5  1768.6  4969.3  30420.4    30300  1777972875948  1777972886054
read      303.2   181.2    93.8   161.8   177.1   266.4   313.7   342.9   367.1   398.8   446.9   544.0   930.1  2102.0  4829.9  30299.8    30305  1777972887569  1777972897673
read      306.1   169.0    93.8   165.6   182.1   273.0   318.6   347.4   371.3   402.6   451.6   539.2   851.5  2088.4  4260.2  30363.6    30310  1777972899188  1777972909294
read      305.4   153.1   101.3   166.9   183.6   274.2   319.6   348.8   372.6   404.1   454.0   538.3   804.9  1872.0  4053.6  30298.2    30315  1777972910810  1777972920912
read      310.3   186.2   101.3   167.4   184.0   273.8   319.9   349.2   372.9   404.5   454.6   546.8   909.4  2479.1  4536.6  30248.0    30320  1777972922427  1777972932533
read      297.4   148.6   101.3   166.9   183.6   271.2   314.5   341.2   363.0   391.1   430.3   501.8   725.6  1705.2  5025.0  30286.7    30325  1777972934053  1777972944156
read      309.6   186.3    93.8   165.6   181.8   272.2   318.8   348.5   373.0   405.8   458.1   557.2   923.3  2333.1  4696.0  30264.0    30330  1777972945672  1777972955775
read      315.8   179.9    93.8   168.7   185.7   281.4   330.9   362.3   387.0   418.6   465.5   555.3   878.1  2276.0  5099.9  30302.5    30335  1777972957292  1777972967396
read      340.7   228.1    93.8   170.5   188.3   289.3   343.5   380.4   410.9   454.1   520.2   663.0  1171.3  2804.0  4911.4  30302.2    30340  1777972968915  1777972979019
read      328.3   209.8    93.8   167.3   184.7   281.3   333.5   367.8   396.2   434.3   496.8   626.4  1095.4  2649.4  4511.0  30244.4    30345  1777972980536  1777972990639
read      327.6   177.5    93.8   175.7   193.2   291.4   342.2   373.6   399.3   432.6   483.4   585.0   925.6  2121.0  4728.3  30413.6    30350  1777972992158  1777973002266
read      323.1   180.8   101.3   171.8   189.0   285.6   335.7   368.3   395.3   431.3   485.3   587.4   932.2  1899.4  5003.7  30319.9    30355  1777973003783  1777973013887
read      303.0   147.8    93.8   168.3   185.4   275.5   320.5   349.4   372.4   402.8   448.4   523.9   722.7  1531.2  3702.4  30421.6    30360  1777973015405  1777973025509
read      307.0   146.2    93.8   167.1   184.8   278.9   327.1   357.5   381.3   411.7   454.7   528.0   741.5  1754.8  3839.9  30378.2    30365  1777973027026  1777973037128
read      323.7   172.8   101.3   167.9   186.3   287.1   339.4   373.4   401.9   439.0   492.5   586.1   898.0  1896.4  4449.6  30364.1    30370  1777973038646  1777973048747
read      294.7   144.9   101.3   165.7   182.1   270.1   313.8   340.6   362.5   390.5   429.7   499.3   668.2  1474.8  4353.0  30264.2    30375  1777973050262  1777973060365
read      287.7   122.0   101.3   164.5   180.9   266.7   308.2   333.7   353.4   379.4   418.7   482.8   618.3  1053.5  3826.6  30309.9    30380  1777973061881  1777973071986
read      331.3   275.7    93.8   168.9   187.8   287.5   338.6   371.4   398.2   432.8   482.7   572.2  1056.8  3917.1  8976.3  30354.6    30385  1777973073502  1777973083633
read      362.9   227.6   101.3   177.6   197.2   312.8   376.9   421.1   457.0   503.7   572.2   690.9  1060.5  2700.5  5814.2  30419.2    30390  1777973085167  1777973095308
read      407.4   221.0   101.3   187.8   212.5   359.0   440.6   492.8   533.8   585.3   655.0   775.1  1080.7  2095.7  5070.6  30383.2    30395  1777973096826  1777973106932
read      388.0   207.4   101.3   184.0   207.4   342.6   422.7   471.8   509.6   556.2   617.6   718.2   958.8  2048.3  6044.6  30404.6    30400  1777973108448  1777973118548
read      389.3   211.6   101.3   184.5   208.5   344.9   420.9   469.5   507.3   554.3   618.2   722.1   978.0  2090.0  5312.8  30417.2    30405  1777973120065  1777973130169
read      367.6   197.2   101.3   179.4   202.1   326.5   394.3   438.9   473.0   516.6   576.8   677.0   928.2  2005.4  5307.2  30395.7    30410  1777973131686  1777973141790
read      396.8   213.1   101.3   181.7   205.0   345.6   428.9   483.4   526.3   579.7   650.4   767.7  1055.9  1996.6  4983.2  30514.0    30415  1777973143308  1777973153415
read      385.8   203.5   101.3   181.3   205.2   342.8   421.1   470.1   507.4   553.0   614.4   712.7   941.5  1990.5  5105.6  30480.5    30420  1777973154928  1777973165035
read      369.9   204.9    93.8   178.4   200.0   325.6   393.3   436.8   471.9   518.0   580.7   687.6  1020.1  2309.5  5067.2  30419.6    30425  1777973166553  1777973176659
read      285.5   144.4    93.8   161.3   176.8   262.0   304.3   330.1   349.9   376.4   414.6   476.6   636.9  1734.3  4887.0  30458.9    30430  1777973178173  1777973188277
read      302.2   139.5    93.8   166.1   183.4   275.2   321.0   350.2   373.7   405.5   451.9   524.9   693.6  1351.2  4137.1  30378.3    30435  1777973189793  1777973199898
read      301.5   137.6    93.8   167.9   185.3   276.5   321.6   349.7   372.2   402.0   444.6   510.8   678.1  1478.7  4285.0  30413.0    30440  1777973201414  1777973211520
read      288.7   137.3    93.8   163.9   179.4   264.5   306.9   333.4   354.5   382.0   421.1   487.6   646.2  1538.6  4421.8  30442.8    30445  1777973213035  1777973223139
read      294.3   141.6    93.8   163.9   180.7   270.6   315.2   342.4   364.3   391.6   429.5   494.3   655.5  1467.3  4364.3  30418.9    30450  1777973224654  1777973234758
read      286.0   121.5    93.8   158.4   175.0   263.2   307.2   334.5   356.5   385.5   426.5   491.4   628.8  1120.9  3245.9  30470.1    30455  1777973236272  1777973246376
read      305.2   150.0   101.3   167.9   185.4   277.8   323.7   352.9   375.9   406.9   451.0   522.5   724.7  1649.4  4729.8  30493.5    30460  1777973247890  1777973257998
read      288.9   135.6   101.3   161.2   177.4   265.8   310.0   337.1   358.3   385.2   422.8   484.7   636.0  1560.8  4238.2  30442.7    30465  1777973259514  1777973269618
read      284.4   126.7    93.8   161.1   176.8   262.9   305.7   331.5   351.5   377.2   414.4   474.5   616.8  1238.7  3921.0  30491.1    30470  1777973271135  1777973281241
read      292.8   142.0    93.8   162.1   179.0   267.5   310.9   337.9   360.1   389.5   430.4   499.6   680.5  1769.5  4273.7  30415.5    30475  1777973282758  1777973292860
read      298.9   160.3   101.3   166.0   182.5   273.4   318.4   345.8   368.4   397.0   436.7   505.5   684.5  1485.2  6223.4  30464.6    30480  1777973294376  1777973304477
read      289.7   141.2    93.8   165.1   181.3   266.6   309.3   335.6   356.5   383.8   422.6   486.1   632.5  1147.5  4791.6  30440.9    30485  1777973305994  1777973316102
read      294.9   148.6    93.8   166.5   183.3   271.1   314.3   340.5   361.9   389.4   427.7   491.8   656.3  1742.7  4941.4  30469.2    30490  1777973317617  1777973327720
read      284.6   146.9    93.8   159.9   175.3   260.1   302.1   328.1   348.2   374.3   413.0   480.2   664.3  1543.0  5239.8  30492.2    30495  1777973329236  1777973339340
read      286.7   152.8    93.8   162.7   178.5   261.8   303.2   328.5   347.6   374.6   417.4   487.2   654.6  1600.4  5338.3  30450.1    30500  1777973340856  1777973350996
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 86.04%,16.24%,100.00%
