timestamp,core0,core1,core2,core3
2026-05-11T19:53:11.338783,memcached,idle,barnes,freqmine
2026-05-11T19:53:11.357201,memcached,canneal,barnes,freqmine
2026-05-11T19:53:42.336833,memcached,canneal,idle,freqmine
2026-05-11T19:53:42.577050,memcached,canneal,vips,freqmine
2026-05-11T19:53:56.174582,memcached,canneal,vips,freqmine
2026-05-11T19:53:57.166893,memcached,memcached,vips,freqmine
2026-05-11T19:53:57.947749,memcached,memcached,vips,freqmine
2026-05-11T19:53:58.339827,memcached,memcached,memcached,freqmine
2026-05-11T19:54:11.117702,memcached,idle,idle,freqmine
2026-05-11T19:54:11.132584,memcached,canneal,idle,freqmine
2026-05-11T19:54:11.148270,memcached,canneal,vips,freqmine
2026-05-11T19:54:41.443965,memcached,canneal,vips,freqmine
2026-05-11T19:54:41.490416,memcached,memcached,vips,freqmine
2026-05-11T19:54:42.269646,memcached,memcached,vips,freqmine
2026-05-11T19:54:42.294543,memcached,memcached,memcached,freqmine
2026-05-11T19:54:45.070632,memcached,memcached,idle,freqmine
2026-05-11T19:54:45.102141,memcached,memcached,vips,freqmine
2026-05-11T19:54:56.387547,memcached,idle,vips,freqmine
2026-05-11T19:54:56.418078,memcached,canneal,vips,freqmine
2026-05-11T19:55:11.203248,memcached,canneal,vips,freqmine
2026-05-11T19:55:11.234656,memcached,memcached,vips,freqmine
2026-05-11T19:55:26.016481,memcached,idle,vips,freqmine
2026-05-11T19:55:26.498978,memcached,canneal,vips,freqmine
2026-05-11T19:55:27.905652,memcached,canneal,idle,freqmine
2026-05-11T19:55:28.224055,memcached,canneal,blackscholes,freqmine
2026-05-11T19:55:41.293572,memcached,canneal,blackscholes,freqmine
2026-05-11T19:55:42.186326,memcached,memcached,blackscholes,freqmine
2026-05-11T19:55:42.961832,memcached,memcached,blackscholes,freqmine
2026-05-11T19:55:43.338769,memcached,memcached,memcached,freqmine
2026-05-11T19:55:56.119058,memcached,idle,idle,freqmine
2026-05-11T19:55:56.136557,memcached,canneal,idle,freqmine
2026-05-11T19:55:56.158248,memcached,canneal,blackscholes,freqmine
2026-05-11T19:56:11.449536,memcached,canneal,blackscholes,freqmine
2026-05-11T19:56:11.507225,memcached,memcached,blackscholes,freqmine
2026-05-11T19:56:41.806947,memcached,idle,blackscholes,freqmine
2026-05-11T19:56:41.833799,memcached,canneal,blackscholes,freqmine
2026-05-11T19:56:45.106748,memcached,canneal,blackscholes,freqmine
2026-05-11T19:56:45.146675,memcached,memcached,blackscholes,freqmine
2026-05-11T19:56:47.418682,memcached,idle,blackscholes,freqmine
2026-05-11T19:56:47.444696,memcached,canneal,blackscholes,freqmine
2026-05-11T19:56:49.724661,memcached,canneal,blackscholes,freqmine
2026-05-11T19:56:49.759833,memcached,memcached,blackscholes,freqmine
2026-05-11T19:56:52.031225,memcached,idle,blackscholes,freqmine
2026-05-11T19:56:52.056542,memcached,canneal,blackscholes,freqmine
2026-05-11T19:56:54.331613,memcached,canneal,blackscholes,freqmine
2026-05-11T19:56:54.369340,memcached,memcached,blackscholes,freqmine
2026-05-11T19:57:11.152436,memcached,idle,blackscholes,freqmine
2026-05-11T19:57:11.182484,memcached,canneal,blackscholes,freqmine
2026-05-11T19:57:23.889334,memcached,canneal,idle,freqmine
2026-05-11T19:57:24.258456,memcached,canneal,radix,freqmine
2026-05-11T19:57:26.481612,memcached,canneal,radix,freqmine
2026-05-11T19:57:26.541838,memcached,memcached,radix,freqmine
2026-05-11T19:57:27.315065,memcached,memcached,radix,freqmine
2026-05-11T19:57:27.341604,memcached,memcached,memcached,freqmine
2026-05-11T19:57:29.614773,memcached,memcached,idle,freqmine
2026-05-11T19:57:29.638836,memcached,memcached,radix,freqmine
2026-05-11T19:57:41.428798,memcached,idle,radix,freqmine
2026-05-11T19:57:41.456942,memcached,canneal,radix,freqmine
2026-05-11T19:57:44.799606,memcached,idle,radix,freqmine
2026-05-11T19:57:45.103284,memcached,streamcluster,radix,freqmine
2026-05-11T19:57:56.246295,memcached,streamcluster,radix,freqmine
2026-05-11T19:57:56.290589,memcached,memcached,radix,freqmine
2026-05-11T19:58:00.064256,memcached,idle,radix,freqmine
2026-05-11T19:58:00.092992,memcached,streamcluster,radix,freqmine
2026-05-11T19:58:02.376801,memcached,streamcluster,radix,freqmine
2026-05-11T19:58:02.423547,memcached,memcached,radix,freqmine
2026-05-11T19:58:09.199617,memcached,idle,radix,freqmine
2026-05-11T19:58:09.225253,memcached,streamcluster,radix,freqmine
2026-05-11T19:58:09.497469,memcached,streamcluster,idle,freqmine
2026-05-11T19:58:09.541698,memcached,streamcluster,streamcluster,freqmine
2026-05-11T19:58:41.528354,memcached,streamcluster,streamcluster,freqmine
2026-05-11T19:58:41.576863,memcached,memcached,streamcluster,freqmine
2026-05-11T19:58:42.359965,memcached,memcached,streamcluster,freqmine
2026-05-11T19:58:42.396311,memcached,memcached,memcached,freqmine
2026-05-11T19:58:44.672613,memcached,memcached,idle,freqmine
2026-05-11T19:58:44.695443,memcached,memcached,streamcluster,freqmine
2026-05-11T19:58:52.486192,memcached,memcached,streamcluster,freqmine
2026-05-11T19:58:52.524771,memcached,memcached,memcached,freqmine
2026-05-11T19:58:54.806553,memcached,memcached,idle,freqmine
2026-05-11T19:58:54.831075,memcached,memcached,streamcluster,freqmine
2026-05-11T19:59:11.624197,memcached,memcached,streamcluster,freqmine
2026-05-11T19:59:11.666784,memcached,memcached,memcached,freqmine
2026-05-11T19:59:27.472202,memcached,memcached,memcached,idle
2026-05-11T19:59:27.515825,memcached,memcached,memcached,streamcluster
2026-05-11T19:59:27.549129,memcached,memcached,streamcluster,streamcluster
2026-05-11T19:59:41.477459,memcached,memcached,streamcluster,streamcluster
2026-05-11T19:59:41.506831,memcached,memcached,streamcluster,streamcluster
2026-05-11T19:59:44.258540,memcached,memcached,streamcluster,streamcluster
2026-05-11T19:59:44.297064,memcached,memcached,memcached,streamcluster
2026-05-11T19:59:48.075769,memcached,memcached,idle,streamcluster
2026-05-11T19:59:48.118140,memcached,memcached,streamcluster,streamcluster
2026-05-11T19:59:56.356405,memcached,idle,streamcluster,streamcluster
2026-05-11T19:59:56.383649,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T20:00:26.167593,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T20:00:26.216606,memcached,memcached,streamcluster,streamcluster
2026-05-11T20:00:56.020030,memcached,memcached,streamcluster,streamcluster
2026-05-11T20:00:56.061932,memcached,memcached,memcached,streamcluster
2026-05-11T20:01:11.351271,memcached,idle,idle,streamcluster
2026-05-11T20:01:11.380212,memcached,streamcluster,idle,streamcluster
2026-05-11T20:01:11.408453,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T20:01:13.631008,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T20:01:13.669018,memcached,memcached,streamcluster,streamcluster
2026-05-11T20:01:25.953774,memcached,idle,streamcluster,streamcluster
2026-05-11T20:01:25.980118,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T20:01:41.249647,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T20:01:41.296251,memcached,memcached,streamcluster,streamcluster
2026-05-11T20:02:11.598689,memcached,idle,streamcluster,streamcluster
2026-05-11T20:02:11.630179,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T20:02:13.875500,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T20:02:13.906284,memcached,memcached,streamcluster,streamcluster
2026-05-11T20:02:16.180116,memcached,idle,streamcluster,streamcluster
2026-05-11T20:02:16.215144,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T20:02:23.459347,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T20:02:23.488238,memcached,memcached,streamcluster,streamcluster
2026-05-11T20:02:25.763396,memcached,idle,streamcluster,streamcluster
2026-05-11T20:02:25.792165,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T20:02:28.039524,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T20:02:28.076085,memcached,memcached,streamcluster,streamcluster
2026-05-11T20:02:41.360035,memcached,idle,streamcluster,streamcluster
2026-05-11T20:02:41.396406,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T20:02:56.151975,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T20:02:56.187922,memcached,memcached,streamcluster,streamcluster
2026-05-11T20:03:15.983469,memcached,memcached,streamcluster,streamcluster
2026-05-11T20:03:16.021483,memcached,memcached,memcached,streamcluster
2026-05-11T20:03:18.298515,memcached,memcached,idle,streamcluster
2026-05-11T20:03:18.332788,memcached,memcached,streamcluster,streamcluster
2026-05-11T20:03:26.662068,memcached,memcached,idle,idle
2026-05-11T20:03:26.662473,memcached,memcached,idle,idle
