timestamp,core0,core1,core2,core3
2026-05-11T19:23:52.139585,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T19:23:52.182516,memcached,memcached,streamcluster,streamcluster
2026-05-11T19:23:56.956999,memcached,idle,streamcluster,streamcluster
2026-05-11T19:23:56.989029,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T19:24:00.737111,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T19:24:00.776412,memcached,memcached,streamcluster,streamcluster
2026-05-11T19:24:07.053675,memcached,idle,streamcluster,streamcluster
2026-05-11T19:24:07.090001,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T19:24:22.342767,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T19:24:22.373770,memcached,memcached,streamcluster,streamcluster
2026-05-11T19:25:18.898586,memcached,memcached,idle,idle
2026-05-11T19:25:18.899297,memcached,memcached,idle,idle
