timestamp,core0,core1,core2,core3
2026-05-11T19:35:03.879811,memcached,memcached,vips,freqmine
2026-05-11T19:35:04.533793,memcached,memcached,memcached,freqmine
2026-05-11T19:35:17.311834,memcached,idle,idle,freqmine
2026-05-11T19:35:17.328412,memcached,canneal,idle,freqmine
2026-05-11T19:35:17.344851,memcached,canneal,vips,freqmine
2026-05-11T19:35:47.652555,memcached,canneal,vips,freqmine
2026-05-11T19:35:47.686912,memcached,memcached,vips,freqmine
2026-05-11T19:35:48.468840,memcached,memcached,vips,freqmine
2026-05-11T19:35:48.490682,memcached,memcached,memcached,freqmine
2026-05-11T19:35:50.765178,memcached,memcached,idle,freqmine
2026-05-11T19:35:50.789308,memcached,memcached,vips,freqmine
2026-05-11T19:35:55.580982,memcached,memcached,vips,freqmine
2026-05-11T19:35:55.608642,memcached,memcached,memcached,freqmine
2026-05-11T19:35:57.882088,memcached,memcached,idle,freqmine
2026-05-11T19:35:57.904692,memcached,memcached,vips,freqmine
2026-05-11T19:36:02.175878,memcached,idle,vips,freqmine
2026-05-11T19:36:02.193050,memcached,canneal,vips,freqmine
2026-05-11T19:36:17.478909,memcached,canneal,vips,freqmine
2026-05-11T19:36:17.531407,memcached,memcached,vips,freqmine
2026-05-11T19:36:32.310344,memcached,idle,vips,freqmine
2026-05-11T19:36:32.726724,memcached,canneal,vips,freqmine
2026-05-11T19:36:34.577506,memcached,canneal,idle,freqmine
2026-05-11T19:36:35.004309,memcached,canneal,blackscholes,freqmine
2026-05-11T19:36:47.520661,memcached,canneal,blackscholes,freqmine
2026-05-11T19:36:48.012230,memcached,memcached,blackscholes,freqmine
2026-05-11T19:36:48.791467,memcached,memcached,blackscholes,freqmine
2026-05-11T19:36:49.321752,memcached,memcached,memcached,freqmine
2026-05-11T19:37:02.100651,memcached,memcached,idle,freqmine
2026-05-11T19:37:02.118357,memcached,memcached,blackscholes,freqmine
2026-05-11T19:37:02.887644,memcached,idle,blackscholes,freqmine
2026-05-11T19:37:02.910318,memcached,canneal,blackscholes,freqmine
2026-05-11T19:37:17.707767,memcached,canneal,blackscholes,freqmine
2026-05-11T19:37:17.759613,memcached,memcached,blackscholes,freqmine
2026-05-11T19:37:47.559222,memcached,idle,blackscholes,freqmine
2026-05-11T19:37:47.591731,memcached,canneal,blackscholes,freqmine
2026-05-11T19:37:50.869408,memcached,canneal,blackscholes,freqmine
2026-05-11T19:37:50.908825,memcached,memcached,blackscholes,freqmine
2026-05-11T19:37:56.185783,memcached,idle,blackscholes,freqmine
2026-05-11T19:37:56.213026,memcached,canneal,blackscholes,freqmine
2026-05-11T19:37:58.993938,memcached,canneal,blackscholes,freqmine
2026-05-11T19:37:59.030597,memcached,memcached,blackscholes,freqmine
2026-05-11T19:38:01.304512,memcached,idle,blackscholes,freqmine
2026-05-11T19:38:01.332784,memcached,canneal,blackscholes,freqmine
2026-05-11T19:38:03.620770,memcached,canneal,blackscholes,freqmine
2026-05-11T19:38:03.666349,memcached,memcached,blackscholes,freqmine
2026-05-11T19:38:17.448793,memcached,idle,blackscholes,freqmine
2026-05-11T19:38:17.473864,memcached,canneal,blackscholes,freqmine
2026-05-11T19:38:30.815778,memcached,canneal,idle,freqmine
2026-05-11T19:38:31.196284,memcached,canneal,radix,freqmine
2026-05-11T19:38:32.263564,memcached,canneal,radix,freqmine
2026-05-11T19:38:32.304154,memcached,memcached,radix,freqmine
2026-05-11T19:38:47.587084,memcached,idle,radix,freqmine
2026-05-11T19:38:47.610921,memcached,canneal,radix,freqmine
2026-05-11T19:39:02.795715,memcached,idle,radix,freqmine
2026-05-11T19:39:02.901588,memcached,memcached,radix,freqmine
2026-05-11T19:39:03.207791,memcached,streamcluster,radix,freqmine
2026-05-11T19:39:03.244151,memcached,memcached,radix,freqmine
2026-05-11T19:39:13.651982,memcached,memcached,idle,freqmine
2026-05-11T19:39:13.687256,memcached,memcached,streamcluster,freqmine
2026-05-11T19:39:13.708708,memcached,streamcluster,streamcluster,freqmine
2026-05-11T19:39:17.028044,memcached,streamcluster,streamcluster,freqmine
2026-05-11T19:39:17.060653,memcached,streamcluster,streamcluster,freqmine
2026-05-11T19:39:47.328236,memcached,streamcluster,streamcluster,freqmine
2026-05-11T19:39:47.374229,memcached,memcached,streamcluster,freqmine
2026-05-11T19:39:54.664181,memcached,memcached,streamcluster,freqmine
2026-05-11T19:39:54.713722,memcached,memcached,memcached,freqmine
2026-05-11T19:39:56.989292,memcached,memcached,idle,freqmine
2026-05-11T19:39:57.015058,memcached,memcached,streamcluster,freqmine
2026-05-11T19:40:17.816138,memcached,memcached,streamcluster,freqmine
2026-05-11T19:40:17.848178,memcached,memcached,memcached,freqmine
2026-05-11T19:40:26.631085,memcached,memcached,idle,freqmine
2026-05-11T19:40:26.656089,memcached,memcached,streamcluster,freqmine
2026-05-11T19:40:28.937211,memcached,memcached,streamcluster,freqmine
2026-05-11T19:40:28.974795,memcached,memcached,memcached,freqmine
2026-05-11T19:40:47.773540,memcached,memcached,idle,freqmine
2026-05-11T19:40:47.795574,memcached,memcached,streamcluster,freqmine
2026-05-11T19:40:50.577549,memcached,memcached,streamcluster,freqmine
2026-05-11T19:40:50.612799,memcached,memcached,memcached,freqmine
2026-05-11T19:40:52.887356,memcached,memcached,idle,freqmine
2026-05-11T19:40:52.911599,memcached,memcached,streamcluster,freqmine
2026-05-11T19:41:02.689787,memcached,idle,streamcluster,freqmine
2026-05-11T19:41:02.716267,memcached,streamcluster,streamcluster,freqmine
2026-05-11T19:41:18.864899,memcached,streamcluster,streamcluster,idle
2026-05-11T19:41:18.901221,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T19:41:32.490761,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T19:41:32.538927,memcached,memcached,streamcluster,streamcluster
2026-05-11T19:42:02.341264,memcached,memcached,streamcluster,streamcluster
2026-05-11T19:42:02.382196,memcached,memcached,memcached,streamcluster
2026-05-11T19:42:17.168752,memcached,memcached,idle,streamcluster
2026-05-11T19:42:17.197362,memcached,memcached,streamcluster,streamcluster
2026-05-11T19:42:32.451758,memcached,idle,streamcluster,streamcluster
2026-05-11T19:42:32.476502,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T19:42:47.743797,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T19:42:47.793138,memcached,memcached,streamcluster,streamcluster
2026-05-11T19:43:17.594204,memcached,idle,streamcluster,streamcluster
2026-05-11T19:43:17.630903,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T19:43:32.884119,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T19:43:32.923402,memcached,memcached,streamcluster,streamcluster
2026-05-11T19:43:47.208673,memcached,idle,streamcluster,streamcluster
2026-05-11T19:43:47.236560,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T19:44:02.497128,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T19:44:02.544425,memcached,memcached,streamcluster,streamcluster
2026-05-11T19:45:01.211612,memcached,memcached,idle,idle
2026-05-11T19:45:01.212151,memcached,memcached,idle,idle
