timestamp,core0,core1,core2,core3
2026-05-12T17:01:28.795273,memcached,canneal,radix,freqmine
2026-05-12T17:01:32.039613,memcached,idle,radix,freqmine
2026-05-12T17:01:32.433140,memcached,streamcluster,radix,freqmine
2026-05-12T17:01:46.588383,memcached,streamcluster,radix,freqmine
2026-05-12T17:01:46.636805,memcached,memcached,radix,freqmine
2026-05-12T17:01:54.417847,memcached,idle,radix,freqmine
2026-05-12T17:01:54.452605,memcached,streamcluster,radix,freqmine
2026-05-12T17:01:54.914384,memcached,streamcluster,idle,freqmine
2026-05-12T17:01:54.950464,memcached,streamcluster,streamcluster,freqmine
2026-05-12T17:01:56.737029,memcached,streamcluster,streamcluster,freqmine
2026-05-12T17:01:56.775663,memcached,memcached,streamcluster,freqmine
2026-05-12T17:01:59.050242,memcached,idle,streamcluster,freqmine
2026-05-12T17:01:59.082983,memcached,streamcluster,streamcluster,freqmine
2026-05-12T17:02:28.854369,memcached,streamcluster,streamcluster,freqmine
2026-05-12T17:02:28.896935,memcached,memcached,streamcluster,freqmine
2026-05-12T17:03:01.203306,memcached,memcached,streamcluster,freqmine
2026-05-12T17:03:01.229181,memcached,memcached,memcached,freqmine
2026-05-12T17:03:05.508637,memcached,memcached,idle,freqmine
2026-05-12T17:03:05.532101,memcached,memcached,streamcluster,freqmine
2026-05-12T17:03:06.146894,memcached,memcached,streamcluster,idle
2026-05-12T17:03:06.199026,memcached,memcached,streamcluster,streamcluster
2026-05-12T17:03:07.816327,memcached,memcached,streamcluster,streamcluster
2026-05-12T17:03:07.853321,memcached,memcached,memcached,streamcluster
2026-05-12T17:03:29.150031,memcached,memcached,idle,streamcluster
2026-05-12T17:03:29.183338,memcached,memcached,streamcluster,streamcluster
2026-05-12T17:03:43.936095,memcached,idle,streamcluster,streamcluster
2026-05-12T17:03:43.967670,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T17:04:13.739148,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T17:04:13.785386,memcached,memcached,streamcluster,streamcluster
2026-05-12T17:04:44.096830,memcached,memcached,streamcluster,streamcluster
2026-05-12T17:04:44.156863,memcached,memcached,memcached,streamcluster
2026-05-12T17:04:58.443645,memcached,memcached,idle,streamcluster
2026-05-12T17:04:58.473098,memcached,memcached,streamcluster,streamcluster
2026-05-12T17:05:13.726563,memcached,idle,streamcluster,streamcluster
2026-05-12T17:05:13.753439,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T17:05:29.019538,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T17:05:29.081120,memcached,memcached,streamcluster,streamcluster
2026-05-12T17:05:58.882348,memcached,idle,streamcluster,streamcluster
2026-05-12T17:05:58.915243,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T17:06:20.178982,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T17:06:20.212563,memcached,memcached,streamcluster,streamcluster
2026-05-12T17:06:23.488968,memcached,idle,streamcluster,streamcluster
2026-05-12T17:06:23.520356,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T17:06:43.786182,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T17:06:43.829710,memcached,memcached,streamcluster,streamcluster
2026-05-12T17:07:09.774192,memcached,memcached,idle,idle
2026-05-12T17:07:09.774820,memcached,memcached,idle,idle
