iso_timestamp,unix_timestamp_ms,cpu_0,cpu_1,cpu_2,cpu_3
2026-05-12T16:23:55.114074,1778603035114,70.80,75.80,100.00,100.00
2026-05-12T16:23:56.114476,1778603036114,69.70,72.50,100.00,100.00
2026-05-12T16:23:57.115289,1778603037115,72.30,75.00,100.00,100.00
2026-05-12T16:23:58.115994,1778603038116,69.70,75.60,100.00,100.00
2026-05-12T16:23:59.116483,1778603039116,87.30,88.80,100.00,100.00
2026-05-12T16:24:00.117103,1778603040117,83.30,84.50,100.00,100.00
2026-05-12T16:24:01.117990,1778603041117,86.20,88.00,100.00,100.00
2026-05-12T16:24:02.118634,1778603042118,88.20,89.10,100.00,100.00
2026-05-12T16:24:03.120095,1778603043120,85.60,86.10,100.00,100.00
2026-05-12T16:24:04.120603,1778603044120,86.60,86.00,95.10,100.00
2026-05-12T16:24:05.121153,1778603045121,69.50,69.70,72.40,100.00
2026-05-12T16:24:06.121689,1778603046121,71.70,71.80,75.20,100.00
2026-05-12T16:24:07.123422,1778603047123,84.20,82.90,96.00,100.00
2026-05-12T16:24:08.123959,1778603048123,87.20,88.10,100.00,100.00
2026-05-12T16:24:09.124624,1778603049124,89.70,92.40,96.90,89.80
2026-05-12T16:24:10.125628,1778603050125,84.80,87.40,97.00,86.70
2026-05-12T16:24:11.126161,1778603051126,87.20,87.30,87.60,92.80
2026-05-12T16:24:12.126755,1778603052126,77.00,79.10,82.70,96.00
2026-05-12T16:24:13.127465,1778603053127,78.20,78.30,79.30,100.00
2026-05-12T16:24:14.129795,1778603054129,80.50,83.50,85.10,100.00
2026-05-12T16:24:15.131006,1778603055131,83.80,83.60,85.80,100.00
2026-05-12T16:24:16.131491,1778603056131,79.50,81.60,84.30,100.00
2026-05-12T16:24:17.132343,1778603057132,83.00,83.20,86.50,100.00
2026-05-12T16:24:18.132973,1778603058132,81.00,84.30,86.00,100.00
2026-05-12T16:24:19.133703,1778603059133,81.00,83.50,84.20,100.00
2026-05-12T16:24:20.134314,1778603060134,81.40,83.20,85.70,100.00
2026-05-12T16:24:21.135017,1778603061135,81.20,83.60,84.20,100.00
2026-05-12T16:24:22.135883,1778603062135,83.00,84.10,86.60,100.00
2026-05-12T16:24:23.136670,1778603063136,80.30,82.60,83.50,100.00
2026-05-12T16:24:24.137531,1778603064137,84.10,87.50,87.30,100.00
2026-05-12T16:24:25.138912,1778603065138,81.20,84.20,85.30,100.00
2026-05-12T16:24:26.139457,1778603066139,85.80,86.60,88.00,100.00
2026-05-12T16:24:27.140670,1778603067140,82.60,87.00,85.70,100.00
2026-05-12T16:24:28.143123,1778603068143,80.90,81.40,83.30,100.00
2026-05-12T16:24:29.143639,1778603069143,72.60,75.00,77.10,99.00
2026-05-12T16:24:30.144240,1778603070144,80.90,82.30,95.90,86.60
2026-05-12T16:24:31.145044,1778603071145,85.60,83.20,94.00,94.90
2026-05-12T16:24:32.145591,1778603072145,81.20,81.60,89.80,94.90
2026-05-12T16:24:33.146124,1778603073146,82.30,81.20,95.90,71.30
2026-05-12T16:24:34.146657,1778603074146,83.90,83.80,92.90,90.90
2026-05-12T16:24:35.147295,1778603075147,86.40,88.00,98.00,94.90
2026-05-12T16:24:36.148094,1778603076148,83.80,84.20,90.80,92.80
2026-05-12T16:24:37.149009,1778603077149,84.10,84.80,91.80,96.00
2026-05-12T16:24:38.149491,1778603078149,82.10,82.90,94.90,90.60
2026-05-12T16:24:39.150137,1778603079150,81.40,82.50,92.80,93.90
2026-05-12T16:24:40.150918,1778603080150,87.20,87.20,96.00,86.70
2026-05-12T16:24:41.151419,1778603081151,81.70,83.20,94.90,88.70
2026-05-12T16:24:42.153415,1778603082153,84.50,87.30,93.90,89.80
2026-05-12T16:24:43.154503,1778603083154,76.10,76.50,90.80,88.80
2026-05-12T16:24:44.157393,1778603084157,66.90,70.80,92.00,96.00
2026-05-12T16:24:45.158381,1778603085158,75.80,99.00,84.50,100.00
2026-05-12T16:24:46.159246,1778603086159,76.20,98.00,85.90,100.00
2026-05-12T16:24:47.159867,1778603087159,75.20,99.00,84.70,100.00
2026-05-12T16:24:48.160358,1778603088160,77.30,98.00,88.90,100.00
2026-05-12T16:24:49.160952,1778603089160,76.70,97.00,85.70,99.00
