timestamp,core0,core1,core2,core3
2026-05-12T16:22:44.730681,memcached,memcached,radix,freqmine
2026-05-12T16:22:47.003110,memcached,idle,radix,freqmine
2026-05-12T16:22:47.031932,memcached,canneal,radix,freqmine
2026-05-12T16:22:47.885720,memcached,idle,radix,freqmine
2026-05-12T16:22:48.312100,memcached,streamcluster,radix,freqmine
2026-05-12T16:22:49.310339,memcached,streamcluster,radix,freqmine
2026-05-12T16:22:49.355149,memcached,memcached,radix,freqmine
2026-05-12T16:22:52.127322,memcached,idle,radix,freqmine
2026-05-12T16:22:52.153840,memcached,streamcluster,radix,freqmine
2026-05-12T16:22:54.930453,memcached,streamcluster,radix,freqmine
2026-05-12T16:22:54.984166,memcached,memcached,radix,freqmine
2026-05-12T16:22:58.257991,memcached,idle,radix,freqmine
2026-05-12T16:22:58.283560,memcached,streamcluster,radix,freqmine
2026-05-12T16:23:06.147433,memcached,streamcluster,idle,freqmine
2026-05-12T16:23:06.198425,memcached,streamcluster,streamcluster,freqmine
2026-05-12T16:23:28.581796,memcached,streamcluster,streamcluster,freqmine
2026-05-12T16:23:28.633716,memcached,memcached,streamcluster,freqmine
2026-05-12T16:24:03.947209,memcached,memcached,streamcluster,freqmine
2026-05-12T16:24:03.981723,memcached,memcached,memcached,freqmine
2026-05-12T16:24:06.257017,memcached,memcached,idle,freqmine
2026-05-12T16:24:06.289759,memcached,memcached,streamcluster,freqmine
2026-05-12T16:24:08.468125,memcached,memcached,streamcluster,idle
2026-05-12T16:24:08.510953,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:24:11.570096,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:24:11.605194,memcached,memcached,memcached,streamcluster
2026-05-12T16:24:28.897258,memcached,memcached,idle,streamcluster
2026-05-12T16:24:28.935178,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:24:43.680930,memcached,idle,streamcluster,streamcluster
2026-05-12T16:24:43.709839,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:25:13.482987,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:25:13.521057,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:25:43.844194,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:25:43.879948,memcached,memcached,memcached,streamcluster
2026-05-12T16:25:58.165976,memcached,memcached,idle,streamcluster
2026-05-12T16:25:58.196297,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:26:11.951025,memcached,idle,streamcluster,streamcluster
2026-05-12T16:26:11.982036,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:26:28.745305,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:26:28.800424,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:26:58.603210,memcached,idle,streamcluster,streamcluster
2026-05-12T16:26:58.639278,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:27:13.396872,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:27:13.439901,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:27:15.719082,memcached,idle,streamcluster,streamcluster
2026-05-12T16:27:15.759674,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:27:18.503015,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:27:18.532286,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:27:20.807898,memcached,idle,streamcluster,streamcluster
2026-05-12T16:27:20.841582,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:27:23.082958,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:27:23.115155,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:27:25.898335,memcached,idle,streamcluster,streamcluster
2026-05-12T16:27:25.931933,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:27:43.696921,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:27:43.731327,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:28:17.414413,memcached,memcached,idle,idle
2026-05-12T16:28:17.414831,memcached,memcached,idle,idle
