#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      253.6   101.0    93.8   151.9   164.7   234.8   270.4   291.8   308.5   329.2   358.3   410.5   554.1  1043.6  3014.5  30093.3    30100  1777059133483  1777059143586
read      245.3    96.4    93.8   151.4   163.5   228.9   261.6   281.4   296.2   315.5   341.6   387.3   519.7   819.7  3086.8  30145.8    30105  1777059145098  1777059155198
read      249.4    92.7   101.3   152.4   164.9   233.2   267.3   287.7   303.1   321.5   348.1   395.5   522.2   808.0  3008.2  30097.4    30110  1777059156713  1777059166815
read      257.8   115.9   101.3   155.8   169.2   239.6   274.5   295.9   312.7   332.9   360.5   406.9   543.3  1146.5  3986.4  30106.4    30115  1777059168327  1777059178428
read      249.3   100.1    93.8   152.8   165.4   231.4   265.9   286.7   302.3   321.2   348.4   397.4   531.8   852.8  3315.8  30088.4    30120  1777059179938  1777059190042
read      265.7   121.1    93.8   158.0   171.5   243.8   280.6   303.5   320.8   343.6   374.9   438.1   609.9  1209.9  3852.5  30085.1    30125  1777059191554  1777059201654
read      268.7   138.2    93.8   154.4   168.5   244.3   283.5   308.0   326.9   351.1   386.2   451.4   630.0  1586.5  4344.3  30139.9    30130  1777059203166  1777059213267
read      271.4   109.4    93.8   160.0   175.3   253.5   291.8   314.9   332.9   355.0   385.4   436.1   559.0   903.0  3832.4  30103.5    30135  1777059214779  1777059224879
read      289.3   117.3   101.3   167.5   184.1   268.1   310.3   335.7   355.2   379.2   414.2   474.9   631.8  1141.1  3621.0  30067.4    30140  1777059226391  1777059236494
read      267.1   102.8    93.8   156.7   172.5   250.3   288.4   311.2   328.4   349.5   378.8   428.8   543.0   817.6  3128.5  30059.5    30145  1777059238006  1777059248114
read      275.1   110.2    93.8   162.9   178.6   256.6   294.5   317.5   335.9   358.8   390.4   444.8   572.2   907.8  3535.5  30199.1    30150  1777059249625  1777059259726
read      278.0   109.7    93.8   159.8   176.3   260.0   300.3   324.2   343.0   366.3   397.7   454.1   573.4   939.9  3866.3  30167.0    30155  1777059261238  1777059271343
read      275.9   113.1    93.8   164.9   179.7   257.5   295.3   318.5   337.0   359.3   389.9   442.5   565.5  1038.8  3752.2  30190.9    30160  1777059272856  1777059282956
read      280.5   116.7   101.3   162.0   178.5   260.9   300.5   324.6   343.5   367.6   400.2   461.9   599.5   997.7  3279.6  30083.1    30165  1777059284469  1777059294573
read      279.0   119.4    93.8   164.0   180.0   259.9   298.7   322.2   341.1   364.3   395.9   453.6   580.1   923.8  4145.7  30179.8    30170  1777059296087  1777059306193
read      275.0   113.8    93.8   162.1   177.8   257.2   296.1   319.4   337.8   360.1   390.5   442.3   561.7   876.9  3327.1  30165.0    30175  1777059307708  1777059317807
read      275.7   106.0   101.3   162.8   178.8   258.0   296.2   319.2   337.7   360.1   390.9   445.8   568.8   863.9  2875.3  30118.4    30180  1777059319319  1777059329424
read      295.3   131.5    93.8   168.7   186.6   273.0   315.3   341.5   362.2   388.2   425.6   491.3   638.3  1337.5  4128.5  30207.2    30185  1777059330938  1777059341044
read      282.9   118.8    93.8   162.7   179.3   262.7   304.0   329.5   348.4   372.5   405.6   466.6   589.5  1218.9  3562.0  30213.9    30190  1777059342558  1777059352657
read      279.6   114.1    93.8   165.0   180.6   260.6   299.6   323.1   341.9   365.5   398.0   455.6   582.4   935.7  3350.2  30174.3    30195  1777059354170  1777059364271
read      267.1   108.6    93.8   163.6   178.1   250.7   286.3   307.5   322.9   343.2   370.5   417.5   532.2  1037.3  4096.3  30091.7    30200  1777059365783  1777059375885
read      269.2   110.0    93.8   158.0   174.5   252.2   290.0   312.8   330.2   351.5   381.0   431.6   546.9   799.9  3810.4  30196.3    30205  1777059377396  1777059387501
read      282.8   115.1    93.8   166.0   182.3   263.6   303.6   327.4   345.5   369.0   400.8   458.8   586.2  1106.0  3451.6  30268.1    30210  1777059389012  1777059399116
