Memcached with T =1 thread, C=1 core
run 1
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      276.2   130.5    80.4   139.3   155.7   267.3   317.3   341.8   358.8   377.0   399.8   434.5   509.6   667.0  5373.4  35110.3    35000  1778112168830  1778112171030
read      281.6   129.9    80.4   136.9   152.2   264.1   324.3   354.8   375.4   398.8   427.8   469.1   557.0  1055.3  3318.7  44937.0    45000  1778112172533  1778112174737
read      279.0   117.4    74.4   132.1   146.9   257.4   324.3   358.0   381.2   407.9   440.9   489.0   580.1   694.5  1916.9  54870.5    55000  1778112176241  1778112178442
read      281.2   131.2    80.4   128.8   143.0   252.9   324.2   362.1   389.4   421.0   459.8   518.6   629.4   777.6  2260.9  64786.5    65000  1778112179945  1778112182150
read      288.9   148.0    80.4   130.0   144.3   250.0   323.3   365.7   396.8   435.0   487.8   567.8   743.5  1035.6  2994.0  74729.3    75000  1778112183654  1778112185855
read      295.8   165.8    74.4   129.6   144.5   251.1   322.8   366.4   400.7   446.3   508.3   605.9   826.8  1274.3  3490.5  85047.2    85000  1778112187359  1778112189564
read      334.9   221.0    80.4   140.2   156.7   267.7   338.8   388.3   435.7   514.0   621.1   774.3  1141.3  1859.0  2875.1  94806.0    95000  1778112191068  1778112193270
read      526.2   696.2    80.4   166.8   193.4   340.9   421.4   474.2   520.1   586.6   736.3  1957.0  3538.3  7585.1  8130.7 104575.4   105000  1778112194774  1778112196976
read      586.4   845.3    93.8   193.3   222.0   370.2   441.9   488.9   527.8   581.4   678.4  3070.6  3753.8  7762.5 10179.7 109654.8   115000  1778112198481  1778112200683
read      570.6   832.6    86.8   177.8   206.5   346.3   423.6   480.7   534.2   612.6   737.4  2888.7  4066.3  7734.0  9150.5 114262.8   125000  1778112202188  1778112204388

Memcached with T =3 threads, C=3 core
run 1
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      223.1   179.2    93.8   151.7   162.4   207.5   228.9   241.2   250.8   263.7   281.8   315.8   405.8  1961.7  9494.2   4995.5     5000  1778112274238  1778112276503
read      262.4    97.3    80.4   158.0   176.5   252.8   284.4   303.4   316.8   333.4   353.8   385.8   458.4  1079.1  2920.1  14914.5    15000  1778112278008  1778112280248
read      258.3    83.2    86.8   145.1   163.2   253.0   285.9   304.6   318.1   335.1   356.1   389.0   461.1   615.5  2035.9  25029.5    25000  1778112281753  1778112283959
read      274.3   119.8    74.4   147.8   164.3   265.6   309.2   331.7   346.4   364.5   386.4   420.6   501.2  1233.4  3676.4  35054.0    35000  1778112285464  1778112287663
read      272.3   105.5    80.4   140.5   156.5   261.6   313.0   338.1   355.1   373.7   398.3   434.6   519.1   683.9  3153.8  44815.0    45000  1778112289168  1778112291369
read      272.7   104.2    80.4   136.7   152.0   258.6   316.0   343.9   363.0   384.1   409.3   450.8   540.3   716.7  1614.2  55335.6    55000  1778112292873  1778112295073
read      262.8   102.7    80.4   133.6   148.8   243.7   301.5   332.9   353.4   375.3   401.6   442.1   529.1   702.9  1225.8  65192.0    65000  1778112296579  1778112298779
read      264.6   129.2    80.4   129.7   144.3   242.2   302.2   335.1   357.0   381.3   410.4   454.3   551.2   921.8  3631.6  74773.0    75000  1778112300284  1778112302485
read      256.2   127.8    80.4   129.4   143.1   232.6   288.1   321.1   343.8   369.6   399.5   443.7   541.0   810.3  4745.7  85048.0    85000  1778112303990  1778112306189
read      262.4   107.8    74.4   131.2   146.2   241.6   297.6   329.3   351.3   376.2   406.3   452.5   550.9   751.8  1868.9  95608.5    95000  1778112307694  1778112309895
read      261.5   103.4    80.4   132.8   147.9   240.5   295.2   326.9   349.1   374.1   404.5   451.3   545.3   702.1  1054.5 104731.5   105000  1778112311400  1778112313599
read      296.2   162.6    80.4   138.3   154.1   258.7   325.3   364.3   393.0   427.9   476.5   568.6   790.0  1215.6  4760.2 114854.4   115000  1778112315105  1778112317306
read      288.6   138.7    80.4   141.7   159.7   266.9   321.5   352.5   374.4   400.8   435.3   495.9   656.0  1262.4  4059.3 125111.4   125000  1778112318810  1778112321011
run 2
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      222.9   126.9   101.3   153.0   163.4   211.1   231.4   244.1   253.7   267.0   285.5   319.3   395.0  1100.5  7536.5   4998.0     5000  1778112332458  1778112334710
read      259.0    71.8    93.8   159.7   177.6   252.5   281.3   298.5   311.2   325.3   344.4   373.7   444.9   624.9  1159.7  14904.5    15000  1778112336214  1778112338461
read      261.6    86.8    86.8   148.2   165.5   256.2   291.2   310.7   323.8   340.1   361.2   393.1   460.8   656.9  2036.0  25056.0    25000  1778112339964  1778112342163
read      272.5   119.4    74.4   140.9   157.8   265.8   310.6   333.6   348.7   367.0   389.5   422.5   493.2   672.7  5199.9  34821.0    35000  1778112343668  1778112345867
read      272.4   105.5    80.4   136.9   152.7   263.2   316.5   342.1   359.7   378.9   402.1   436.3   507.0   619.4  3604.1  44854.0    45000  1778112347371  1778112349570
read      265.5   104.0    80.4   132.5   147.3   251.5   307.5   336.1   355.2   375.8   402.0   440.0   521.1   654.3  2038.8  54879.0    55000  1778112351074  1778112353275
read      260.9   108.5    74.4   130.2   144.7   242.7   300.6   331.9   352.4   375.0   402.4   441.5   520.5   640.4  2566.5  64895.0    65000  1778112354780  1778112356977
read      259.5   119.5    80.4   128.9   143.0   238.6   296.8   329.3   350.5   374.6   402.8   445.0   533.9   676.0  4399.3  74699.5    75000  1778112358482  1778112360681
read      256.7   108.6    80.4   129.0   142.7   233.2   290.7   324.2   347.0   372.4   402.7   447.9   541.3   716.6  2601.8  84737.0    85000  1778112362186  1778112364390
read      256.0   105.7    74.4   129.5   143.5   233.0   288.8   321.8   344.5   370.1   400.7   446.1   541.4   722.0  1686.6  94526.4    95000  1778112365895  1778112368096
read      257.4   126.0    80.4   131.5   146.1   233.7   287.0   319.2   341.9   367.5   398.5   444.1   541.0   768.6  4191.3 104793.8   105000  1778112369600  1778112371801
read      278.7   144.6    80.4   137.9   153.8   253.4   311.3   343.6   367.1   393.8   428.0   483.5   626.9   991.5  4387.9 114346.5   115000  1778112373305  1778112375509
read      289.0   133.8    74.4   143.2   160.6   264.5   320.3   352.5   375.7   403.1   440.9   505.4   688.7  1003.6  3700.3 124971.1   125000  1778112377013  1778112379212
run 3
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      226.2   166.4   101.3   154.3   165.1   213.6   234.0   247.2   256.5   269.2   287.8   319.0   399.6  1241.6  9502.5   4941.0     5000  1778112392613  1778112394870
read      262.3    93.4   101.3   161.0   178.7   254.6   284.1   301.9   314.7   330.0   348.6   378.9   445.1  1092.4  3771.7  14945.0    15000  1778112396375  1778112398619
read      271.6    91.6    86.8   150.5   168.2   266.1   304.1   324.0   338.7   355.6   376.1   409.5   476.8   626.4  3491.1  24973.1    25000  1778112400123  1778112402324
read      275.4    95.5    80.4   143.1   159.8   269.1   315.6   339.0   355.2   373.1   396.4   430.7   503.2   639.4  1988.3  34819.0    35000  1778112403828  1778112406031
read      267.6   105.3    74.4   137.1   152.1   256.9   307.7   333.9   351.3   371.0   395.9   431.2   503.1   631.1  4069.8  45029.5    45000  1778112407536  1778112409738
read      269.6   102.3    80.4   134.1   149.6   256.5   314.8   342.7   361.3   381.6   405.5   443.0   524.6   630.4  1283.5  55000.4    55000  1778112411242  1778112413442
read      260.2   110.9    80.4   130.0   143.9   241.9   300.1   331.0   351.3   373.5   400.7   439.6   522.8   655.6  3110.5  65080.0    65000  1778112414947  1778112417150
read      258.3   131.4    80.4   130.0   143.9   235.4   293.9   326.6   348.8   372.6   400.5   441.5   529.5   671.5  6540.5  75016.0    75000  1778112418655  1778112420856
read      261.6   109.7    80.4   129.6   143.4   236.2   297.0   332.1   355.8   382.5   414.5   462.7   571.1   726.3  1100.8  84899.5    85000  1778112422360  1778112424562
read      255.0   107.1    80.4   130.5   144.4   231.9   286.1   319.1   342.1   368.1   399.0   443.9   536.7   733.7  1743.4  95219.4    95000  1778112426067  1778112428269
read      271.2   112.5    80.4   136.4   151.7   249.1   307.2   339.7   362.5   388.3   420.1   466.2   569.7   783.8  1888.6 104648.8   105000  1778112429773  1778112431976
read      275.0   126.5    80.4   136.7   151.8   248.5   307.1   340.3   364.6   392.7   428.5   487.0   636.3  1026.1  2488.0 114796.4   115000  1778112433481  1778112435683
read      347.4   180.0    80.4   147.6   167.2   306.3   383.0   429.7   467.5   519.1   594.6   713.8   900.9  1117.2  3335.4 124064.9   125000  1778112437188  1778112439389
