#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      287.6   125.9    93.8   166.5   182.9   267.7   308.6   332.7   351.0   374.2   406.6   464.2   631.1  1341.6  4044.0  30274.9    30215  1778278632481  1778278642582
read      292.1   128.0    93.8   164.0   181.2   270.8   313.1   338.3   358.2   383.2   418.1   480.0   670.4  1462.2  3733.3  30262.9    30220  1778278644097  1778278654198
read      283.3   120.9    86.8   160.7   176.8   265.3   307.0   331.2   349.2   372.3   403.9   459.7   601.0  1139.0  4084.9  30265.4    30225  1778278655712  1778278665814
read      282.6   120.4    93.8   161.9   178.8   265.6   305.0   327.9   345.2   368.5   399.8   454.9   587.1  1270.0  3745.5  30314.0    30230  1778278667329  1778278677431
read      289.7   145.4    93.8   162.9   179.4   266.7   308.6   333.7   353.0   377.3   412.3   472.9   683.9  1923.2  4312.1  30188.0    30235  1778278678947  1778278689051
read      291.2   137.6    93.8   162.9   180.1   269.4   312.0   337.7   357.9   383.1   418.6   479.2   667.5  1478.9  4289.8  30243.2    30240  1778278690566  1778278700669
read      282.8   122.1    86.8   161.6   178.0   264.2   304.5   327.9   345.4   368.7   400.8   461.2   621.0  1275.5  3593.9  30152.4    30245  1778278702187  1778278712290
read      279.0   132.1    93.8   160.0   175.7   258.4   297.5   320.9   339.6   362.9   394.6   452.4   636.0  1718.0  4229.2  30194.8    30250  1778278713805  1778278723910
read      328.0   253.3    93.8   166.8   184.3   274.7   320.1   350.3   375.2   411.5   471.4   636.1  1400.8  3267.9  5530.1  30316.2    30255  1778278725426  1778278735529
read      307.7   205.9    93.8   163.0   180.3   269.4   313.3   341.0   364.1   394.3   441.2   544.0   988.6  2602.0  5857.4  30259.6    30260  1778278737047  1778278747147
read      275.2   126.3    93.8   160.7   176.2   257.5   296.0   318.3   335.8   357.0   386.6   436.3   579.3  1239.5  4312.5  30166.1    30265  1778278748660  1778278758763
read      285.5   151.6   101.3   161.2   177.4   263.4   303.8   328.2   346.5   371.1   404.4   465.9   647.7  2047.7  5079.7  30339.2    30270  1778278760279  1778278770384
read      282.3   126.2    93.8   160.1   175.8   262.2   304.0   329.2   348.2   372.5   406.0   464.1   612.8  1209.2  4298.1  30177.6    30275  1778278771900  1778278782001
read      280.9   110.9    93.8   166.3   182.6   264.7   303.2   325.4   342.6   364.4   393.5   442.7   569.7   955.3  3815.6  30244.4    30280  1778278783518  1778278793618
read      282.9   128.9    93.8   163.6   179.7   265.4   305.2   328.5   345.6   368.1   398.4   451.8   584.0  1400.4  4546.3  30341.1    30285  1778278795133  1778278805267
read      292.1   154.1    93.8   164.1   180.8   268.9   312.1   337.8   357.9   383.3   418.4   477.8   654.3  2111.5  4709.6  30347.0    30290  1778278806784  1778278816890
read      284.0   124.1    93.8   164.2   180.5   265.9   305.8   329.3   346.7   369.9   400.6   454.3   594.4  1362.6  4239.5  30206.9    30295  1778278818407  1778278828514
read      277.4   119.6    93.8   160.0   175.4   259.3   299.7   323.3   341.6   364.7   395.8   448.7   580.0  1080.6  4253.3  30306.5    30300  1778278830027  1778278840135
read      285.0   127.7    86.8   164.1   180.1   264.3   304.5   328.5   346.5   371.1   404.5   465.3   639.1  1477.4  3833.5  30315.4    30305  1778278841653  1778278851756
read      293.2   155.3    93.8   162.4   179.1   267.3   309.6   335.2   355.6   381.6   419.8   490.0   749.5  1985.8  4376.8  30328.8    30310  1778278853272  1778278863376
read      290.0   132.6   101.3   162.8   179.5   268.9   311.8   337.3   357.3   382.5   418.2   478.2   642.8  1362.5  4101.3  30269.9    30315  1778278864892  1778278874997
read      324.2   171.5   101.3   176.8   196.0   294.1   341.0   370.2   393.7   423.5   465.6   545.9   863.0  2093.3  4512.8  30418.5    30320  1778278876514  1778278886614
read      291.2   125.7    93.8   168.1   185.2   272.0   312.7   336.7   355.1   378.2   410.9   467.4   635.0  1451.5  3959.6  30340.6    30325  1778278888131  1778278898232
read      301.3   126.9   101.3   172.9   190.2   281.3   324.0   349.2   368.9   393.7   428.1   488.0   659.3  1337.9  3942.7  30419.1    30330  1778278899747  1778278909848
read      293.0   150.6   101.3   171.0   187.5   270.8   311.0   335.0   353.1   375.5   407.8   465.7   668.5  1883.6  4446.3  30304.5    30335  1778278911364  1778278921464
read      286.7   112.0   101.3   167.1   183.9   270.8   311.0   334.2   351.4   372.8   402.1   452.4   579.2  1193.5  3246.8  30266.8    30340  1778278922979  1778278933080
read      307.4   194.9    93.8   165.0   182.4   274.5   318.7   345.6   367.8   395.9   437.9   520.4   896.5  2681.2  5384.0  30409.0    30345  1778278934594  1778278944697
read      297.9   156.4    93.8   166.5   184.0   274.3   317.4   342.8   363.0   388.0   422.9   484.0   690.3  2097.2  5569.1  30389.9    30350  1778278946213  1778278956320
read      291.4   121.0   101.3   167.1   184.2   274.2   316.4   341.0   359.7   382.1   412.9   464.0   591.4  1195.4  3762.3  30304.4    30355  1778278957835  1778278967939
read      291.1   120.5    93.8   166.5   183.9   272.2   313.9   338.7   358.0   381.8   414.8   469.7   626.1  1220.2  3280.1  30331.2    30360  1778278969454  1778278979558
read      298.6   290.8    93.8   170.6   187.5   275.1   317.2   342.7   362.8   387.7   423.0   484.3   666.2  1683.3  5076.3  30362.1    30365  1778278981072  1778278991173
read      297.3   124.0    93.8   172.5   189.2   278.2   319.8   344.9   364.9   389.4   423.0   479.1   629.4  1180.1  3951.6  30387.5    30370  1778278992687  1778279002787
read      304.4   136.0   101.3   173.6   190.9   282.1   323.5   348.7   369.0   395.0   432.2   499.9   711.4  1616.9  4000.1  30399.2    30375  1778279004302  1778279014405
read      356.4   174.6    93.8   183.2   207.2   325.4   383.1   420.0   449.4   486.5   538.9   629.4   818.7  1524.3  5061.4  30382.7    30380  1778279015920  1778279026023
read      405.1   284.1    93.8   187.5   212.0   346.9   419.5   467.4   506.3   560.2   631.9   746.1  1218.7  4131.0  6094.0  30271.9    30385  1778279027539  1778279037641
