#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      289.6   118.1   101.3   167.8   185.2   271.4   313.0   337.8   356.8   379.9   411.3   463.8   590.3  1059.5  4021.0  30006.0    30060  1778235574797  1778235584913
read      289.3   134.6    93.8   167.9   183.8   267.3   308.6   333.2   352.0   375.2   408.4   467.6   660.7  1467.2  4465.5  30060.9    30065  1778235586430  1778235596549
read      300.5   151.0   101.3   170.1   186.6   273.5   317.6   344.1   365.6   392.5   429.6   498.8   764.6  1838.5  4199.0  30088.0    30070  1778235598068  1778235608168
read      326.5   191.9   101.3   177.2   194.9   292.4   342.6   373.7   398.0   428.8   471.8   560.4   851.8  2814.0  5399.3  30167.3    30075  1778235609689  1778235619791
read      300.6   151.2    93.8   164.4   180.8   272.5   319.8   348.7   371.4   400.0   439.1   512.6   741.5  1743.8  4346.8  30104.0    30080  1778235621313  1778235631415
read      273.0   135.1   101.3   159.3   172.4   249.2   289.1   313.5   332.3   356.0   389.9   451.4   636.0  1963.0  4187.6  30150.3    30085  1778235632931  1778235643051
read      320.9   231.4   101.3   163.9   179.7   272.7   322.3   355.5   383.2   422.2   483.1   616.8  1060.1  3184.8  6114.1  30106.0    30090  1778235644567  1778235654671
read      287.0   161.0    93.8   158.9   173.2   255.6   298.6   325.8   347.1   376.0   420.1   505.5   777.0  1991.1  4704.1  30150.6    30095  1778235656188  1778235666290
read      286.3   175.3   101.3   157.1   170.7   250.8   294.0   320.8   343.4   372.9   419.6   514.3   843.1  2366.9  5031.8  30095.1    30100  1778235667804  1778235677907
read      287.4   172.2   101.3   157.7   172.1   255.6   298.8   325.6   346.2   373.7   415.6   499.8   800.4  2495.6  5035.8  30155.0    30105  1778235679427  1778235689528
read      278.0   162.8   101.3   157.1   170.4   248.6   289.4   314.8   334.7   360.2   397.7   473.8   748.6  2108.0  5347.1  30153.8    30110  1778235691044  1778235701152
read      329.2   274.4    93.8   162.8   177.9   268.9   317.2   350.3   379.1   421.7   497.7   676.8  1428.3  3814.2  5519.6  30106.5    30115  1778235702675  1778235712778
read      322.8   257.5   101.3   162.4   177.1   266.5   315.6   348.7   378.0   420.5   491.6   647.9  1213.8  3842.6  6242.1  30069.9    30120  1778235714293  1778235724397
read      288.2   203.9   101.3   158.9   171.5   248.9   291.5   318.2   339.8   368.7   413.6   511.3   922.3  2858.2  5508.2  30063.4    30125  1778235725915  1778235736021
read      327.7   219.7   101.3   164.5   180.6   276.6   329.5   365.5   395.9   439.1   509.4   657.5  1082.4  2766.6  5089.5  30144.9    30130  1778235737538  1778235747639
read      299.1   224.1   101.3   157.1   171.4   254.0   297.9   326.5   349.9   383.2   436.1   559.2  1053.2  2995.4  6314.4  30131.8    30135  1778235749153  1778235759259
read      298.0   178.2   101.3   162.3   177.0   263.5   307.9   336.0   358.6   388.7   433.6   530.2   854.0  2347.9  4747.0  30092.0    30140  1778235760776  1778235770882
read      297.6   159.5   101.3   163.8   179.9   270.1   314.9   341.5   362.8   389.7   428.1   501.6   756.5  2067.5  4609.7  30134.2    30145  1778235772397  1778235782500
read      296.9   140.4    93.8   168.1   184.8   271.3   314.0   339.9   360.5   386.5   423.4   496.5   744.9  1670.9  4198.7  30145.9    30150  1778235784014  1778235794116
read      282.4   137.3   101.3   168.5   182.9   258.3   295.7   318.5   336.7   359.1   391.1   456.8   714.7  1701.8  4125.9  30164.7    30155  1778235795632  1778235805734
read      281.6   156.9   101.3   164.0   178.0   253.1   291.0   314.3   332.7   356.3   391.5   465.6   797.1  2033.5  4774.5  30064.2    30160  1778235807252  1778235817356
read      274.2   112.5   101.3   165.8   180.6   256.7   292.8   314.6   331.3   351.5   379.3   428.2   583.6  1176.4  4067.7  30141.0    30165  1778235818871  1778235828989
read      267.4   107.3   101.3   163.9   178.3   251.6   287.3   308.3   323.3   342.9   369.0   411.1   535.6  1069.1  3487.8  30115.4    30170  1778235830508  1778235840614
read      274.4   122.7   101.3   161.0   175.3   254.9   293.4   316.3   334.0   355.6   385.4   437.4   612.3  1402.9  3763.2  30242.5    30175  1778235842131  1778235852235
read      262.5   123.5   101.3   159.0   172.0   243.5   279.7   301.8   318.0   338.5   366.2   414.9   561.5  1193.7  4440.8  30135.7    30180  1778235853751  1778235863853
read      328.3   441.3   101.3   158.0   172.0   254.7   297.5   324.1   345.5   375.4   426.5   566.8  2008.2  6631.5  9152.8  30173.8    30185  1778235865369  1778235875482
read      279.6   162.2    93.8   160.8   174.5   252.9   292.3   315.7   333.9   356.8   390.5   458.6   749.7  2098.0  5188.6  30259.5    30190  1778235877008  1778235887150
read      279.3   124.3   101.3   164.5   178.8   257.7   295.9   318.8   337.3   359.9   391.9   454.5   665.6  1449.4  3733.9  30165.1    30195  1778235888668  1778235898772
read      270.2   130.9    86.8   159.1   173.2   248.7   286.5   309.1   325.9   346.4   377.3   434.3   636.0  1671.8  4167.9  30203.8    30200  1778235900287  1778235910391
read      274.5   146.2    93.8   156.5   171.1   248.4   287.0   310.8   329.2   352.6   386.8   455.0   739.7  1992.7  3941.5  30198.6    30205  1778235911907  1778235922007
read      266.8   143.5    93.8   156.5   169.5   241.9   278.4   300.9   317.9   339.9   371.0   434.3   717.2  1829.8  4291.5  30248.6    30210  1778235923526  1778235933629
read      285.8   152.7    93.8   159.1   174.1   257.4   298.2   323.3   343.3   369.5   408.3   491.9   806.1  1816.3  3906.9  30184.9    30215  1778235935145  1778235945246
read      303.2   175.4    93.8   165.9   182.8   272.3   316.3   343.1   364.7   392.4   432.1   510.6   854.7  2313.5  4988.6  30129.8    30220  1778235946762  1778235956868
read      312.5   207.8    93.8   166.0   182.9   273.7   319.8   348.5   371.8   401.6   448.3   546.0  1016.4  2719.3  6055.7  30235.3    30225  1778235958382  1778235968484
read      326.5   221.2   101.3   167.9   185.4   279.7   328.7   360.8   386.7   421.8   477.8   616.2  1162.5  2715.7  5271.7  30261.5    30230  1778235970000  1778235980102
