#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      234.6    96.7    80.4   138.3   151.3   220.4   253.1   273.1   288.7   307.3   332.4   373.0   467.8   765.5  3417.5  30266.0    30260  1778428841625  1778428851728
read      232.5    86.5    86.8   139.0   152.0   220.0   251.8   270.6   285.1   302.7   326.7   366.8   455.9   660.3  2798.0  30271.3    30265  1778428853240  1778428863343
read      227.7    95.8    80.4   133.8   146.8   213.7   246.5   266.5   281.1   299.0   322.7   363.5   450.7   688.9  3938.1  30212.7    30270  1778428864855  1778428874961
read      237.5   101.0    80.4   141.2   154.4   223.1   256.5   275.9   291.4   309.9   335.0   375.1   469.1   762.9  3464.7  30208.1    30275  1778428876474  1778428886577
read      241.4   100.5    80.4   138.3   152.2   225.2   260.5   281.6   297.0   317.3   344.9   392.4   513.1   961.3  3212.8  30322.9    30280  1778428888090  1778428898193
read      242.2   104.1    86.8   139.9   153.9   225.9   260.3   280.8   296.4   316.7   344.7   392.6   521.5   923.0  3482.2  30265.4    30285  1778428899704  1778428909810
read      239.1   104.4    80.4   138.9   152.4   223.5   257.6   278.0   293.8   313.7   341.1   386.1   492.0   847.0  3934.2  30278.4    30290  1778428911322  1778428921425
read      247.6    99.9    86.8   143.3   157.8   230.0   266.3   288.0   304.6   325.3   355.3   402.9   534.3   886.1  3100.4  30254.3    30295  1778428922937  1778428933039
read      246.4   125.2    86.8   141.9   155.9   227.9   264.3   286.1   302.3   322.0   350.5   397.3   518.2  1331.0  4916.5  30237.6    30300  1778428934551  1778428944660
read      235.9    94.8    86.8   138.2   151.3   221.1   255.0   275.3   291.3   310.6   336.5   378.2   471.0   789.5  2976.6  30217.9    30305  1778428946172  1778428956276
read      253.4   238.6    86.8   141.6   155.1   227.9   264.5   286.6   303.6   324.7   356.1   410.2   618.8  2028.0 12224.7  30334.3    30310  1778428957788  1778428967912
